1971-02-08,0.0
1971-02-09,0.07932765090549908
1971-02-10,0.06947201132448685
1971-02-11,-0.7547869549153343
1971-02-12,-0.5914302787017407
1971-02-16,-0.13718666916648997
1971-02-17,0.44036010489559135
1971-02-18,0.3145272324459778
1971-02-19,0.709920148095458
1971-02-22,1.012906683601976
1971-02-23,-0.040129414125190124
1971-02-24,-0.922581218185113
1971-02-25,-0.5862519931066308
1971-02-26,-0.10865652152554307
1971-03-01,-0.43418493918235834
1971-03-02,-0.05894773097806342
1971-03-03,-0.22584839850150218
1971-03-04,-0.6956000783775943
1971-03-05,-0.2140504009928978
1971-03-08,-1.1941776699029092
1971-03-09,-0.1726959558851824
1971-03-10,0.25860069883724707
1971-03-11,-0.11523238059566043
1971-03-12,-0.2301918237062761
1971-03-15,-0.602867942583735
1971-03-16,-0.4090183698949312
1971-03-17,0.05683781843193396
1971-03-18,-0.3601867298578228
1971-03-19,0.10389120052581738
1971-03-22,0.37817340582888226
1971-03-23,0.24675144025572446
1971-03-24,0.39007135010873106
1971-03-25,0.09551003138996923
1971-03-26,-0.4493327045761452
1971-03-29,-0.12372418387741795
1971-03-30,-0.2281416414869391
1971-03-31,-0.5026545807538864
1971-04-01,-0.349150699734355
1971-04-02,-0.48900227530570683
1971-04-05,-0.29009638508239377
1971-04-06,-0.3639078168126739
1971-04-07,-0.46485683274185263
1971-04-08,-0.2961308587105563
1971-04-12,-0.45211848455761994
1971-04-13,0.018375125791075444
1971-04-14,-0.2113036327295053
1971-04-15,-0.5592225786721324
1971-04-16,-0.24614549646921272
1971-04-19,-0.18188887033366055
1971-04-20,0.5718999429230205
1971-04-21,0.009131744810844073
1971-04-22,-0.4291462864083135
1971-04-23,-0.6364251411296571
1971-04-26,-0.39750202552168723
1971-04-27,-0.5039188474017541
1971-04-28,-0.6088288905214543
1971-04-29,-0.0800889895855919
1971-04-30,0.142269252554406
1971-05-03,0.8459527823877301
1971-05-04,-0.3771881522620272
1971-05-05,0.080519819643546
1971-05-06,0.555159383954167
1971-05-07,0.36016028021177565
1971-05-10,0.4608729274942011
1971-05-11,-0.16341352404150897
1971-05-12,-0.036255777462964
1971-05-13,-0.16308779116369765
1971-05-14,-0.1718634055577512
1971-05-17,1.4357919710274867
1971-05-18,0.6871277931813505
1971-05-19,0.06457564456503183
1971-05-20,-0.3600101475120467
1971-05-21,-0.11957045511800816
1971-05-24,0.39503905181513427
1971-05-25,0.8485500986635387
1971-05-26,-0.027906046511631314
1971-05-27,-0.06509718278709897
1971-05-28,-0.604091089295374
1971-06-01,-0.5727510392609672
1971-06-02,-0.6337788013103997
1971-06-03,-0.60241238777679
1971-06-04,-0.39920431501357395
1971-06-07,-0.09036507896746448
1971-06-08,0.6681157336923815
1971-06-09,0.20904926947053076
1971-06-10,-0.2459213020682907
1971-06-11,-0.1272024373469488
1971-06-14,0.571685133530451
1971-06-15,0.1916573879711566
1971-06-16,-0.07315380328133865
1971-06-17,0.0
1971-06-18,1.169588794415415
1971-06-21,1.5347669550751872
1971-06-22,0.9483586854460094
1971-06-23,-0.47397858515458496
1971-06-24,-0.3585291132848187
1971-06-25,-0.17861708624751674
1971-06-28,0.10322916860414817
1971-06-29,-0.7233480711136142
1971-06-30,-0.5409457140370736
1971-07-01,-0.6215194632230135
1971-07-02,-0.2765704777674034
1971-07-06,-0.4229162569527264
1971-07-07,-0.7140886007299695
1971-07-08,-0.3726897487012196
1971-07-09,-0.44376563020766757
1971-07-12,-0.2975331242436879
1971-07-13,0.43149587255476207
1971-07-14,0.3792036767930004
1971-07-15,-0.34439461099853313
1971-07-16,0.6683507887612826
1971-07-19,0.5546462841976822
1971-07-20,-0.38401571589973055
1971-07-21,0.0455442203703084
1971-07-22,0.1822462216556594
1971-07-23,-0.08215811500677209
1971-07-26,0.2554036373822063
1971-07-27,0.7133040825478627
1971-07-28,1.031595284148473
1971-07-29,1.5262904102268176
1971-07-30,0.5103496930412847
1971-08-02,-0.3039793000089054
1971-08-03,1.1175225349946964
1971-08-04,1.1014289397019854
1971-08-05,0.14526534678936298
1971-08-06,-0.6497895388440611
1971-08-09,0.578145120236508
1971-08-10,0.1356842411320053
1971-08-11,-1.0093177308878223
1971-08-12,-1.085700401888927
1971-08-13,-0.2186132517689793
1971-08-16,-2.2951431658736023
1971-08-17,-0.9920257649543411
1971-08-18,0.4957321215459503
1971-08-19,0.3505830828543536
1971-08-20,0.11110359946109155
1971-08-23,-0.3429446690420277
1971-08-24,-0.3140550468491579
1971-08-25,-0.23020258250833486
1971-08-26,-0.11024621240690971
1971-08-27,-0.30283747542592704
1971-08-30,0.539802363957856
1971-08-31,0.2667657093805966
1971-09-01,-0.2121416751916873
1971-09-02,-0.2853170679186878
1971-09-03,-0.9361270276810485
1971-09-07,-0.5000872749567095
1971-09-08,-0.04523930195637619
1971-09-09,0.02712877505644235
1971-09-10,0.1175983685862017
1971-09-13,0.18112389388017414
1971-09-14,0.4082779857713781
1971-09-15,-0.0182235588473234
1971-09-16,0.009110119235721718
1971-09-17,-0.291491166801701
1971-09-20,0.09990917529353582
1971-09-21,0.15455768987286167
1971-09-22,0.7557840101985005
1971-09-23,0.1743233356147012
1971-09-24,-0.07352389503150954
1971-09-27,0.6429068876627506
1971-09-28,-0.18487428360140154
1971-09-29,-0.20299040975245305
1971-09-30,-0.39594936272466996
1971-10-01,-0.5044510731399617
1971-10-04,-0.34677586518022063
1971-10-05,-0.027281739062223583
1971-10-06,-0.6273315870048537
1971-10-07,-0.271054391037215
1971-10-08,0.21625968058407466
